Format,ABLayout,CTAGroup,M,N,K,PipelineDepth,Cycles,CyclesPerMMA,FLOPsPerCycle
MXF4,TS,1,128,256,64,6,889545,148.2575,28290.669949243715
MXF4,TS,1,128,256,64,7,1018420,145.4886,28829.090389212626
MXF4,TS,1,128,256,64,8,1146420,143.3025,29268.882259555834
MXF4,TS,1,128,256,64,9,1274419,141.6021,29620.35167557543
MXF4,TS,1,128,256,64,10,1402419,140.2419,29907.638159494418
MXF4,TS,2,128,64,64,1,176915,176.915,5927.004493683407
MXF4,TS,2,128,64,64,2,192415,96.2075,10899.108697346881
MXF4,TS,2,128,64,64,3,212415,70.805,14809.34962220182
MXF4,TS,2,128,64,64,4,228665,57.1662,18342.58705318877
MXF4,TS,2,128,64,64,5,249540,49.908,21010.178728861105
MXF4,TS,2,128,64,64,6,265540,44.2567,23693.045346806244
MXF4,TS,2,128,64,64,7,286415,40.9164,25627.279037256452
MXF4,TS,2,128,64,64,8,302415,37.8019,27738.711546245027
MXF4,TS,2,128,64,64,9,322290,35.81,29281.653169505724
MXF4,TS,2,128,64,64,10,338290,33.829,30996.36406633362
MXF4,TS,2,128,80,64,1,180415,180.415,7265.027852451293
MXF4,TS,2,128,80,64,2,200415,100.2075,13080.058877828506
MXF4,TS,2,128,80,64,3,220415,73.4717,17839.79409759132
MXF4,TS,2,128,80,64,4,240665,60.1662,21784.988914041438
MXF4,TS,2,128,80,64,5,261540,52.308,25057.73495450027
MXF4,TS,2,128,80,64,6,281540,46.9233,27933.244251789623
MXF4,TS,2,128,80,64,7,302415,43.2021,30339.2659153143
MXF4,TS,2,128,80,64,8,322415,40.3019,32522.53615834489
MXF4,TS,2,128,80,64,9,342290,38.0322,34463.42835807552
MXF4,TS,2,128,80,64,10,362290,36.229,36178.75182864556
MXF4,TS,2,128,96,64,1,184415,184.415,8528.937450858119
MXF4,TS,2,128,96,64,2,208415,104.2075,15093.577717534727
MXF4,TS,2,128,96,64,3,232415,77.4717,20302.433017476058
MXF4,TS,2,128,96,64,4,256665,64.1663,24512.306304087968
MXF4,TS,2,128,96,64,5,281540,56.308,27933.22440860979
MXF4,TS,2,128,96,64,6,305540,50.9233,30886.922096564835
MXF4,TS,2,128,96,64,7,330415,47.2021,33321.9072880232
MXF4,TS,2,128,96,64,8,354415,44.3019,35503.30798453339
MXF4,TS,2,128,96,64,9,378290,42.0322,37420.453842530245
MXF4,TS,2,128,96,64,10,402290,40.229,39097.76529369361
MXF4,TS,2,128,112,64,1,187415,187.415,9791.147987087481
MXF4,TS,2,128,112,64,2,216415,108.2075,16958.23302451309
MXF4,TS,2,128,112,64,3,244415,81.4717,22523.256541842136
MXF4,TS,2,128,112,64,4,272665,68.1663,26919.577562519895
MXF4,TS,2,128,112,64,5,301540,60.308,30427.27333023811
MXF4,TS,2,128,112,64,6,329540,54.9233,33410.37410352255
MXF4,TS,2,128,112,64,7,358415,51.2021,35838.5300602905
MXF4,TS,2,128,112,64,8,386415,48.3019,37990.38961200284
MXF4,TS,2,128,112,64,9,414290,46.0322,39863.5737592381
MXF4,TS,2,128,112,64,10,442290,44.229,41488.796943182075
MXF4,TS,2,128,128,64,1,192415,192.415,10899.108697346881
MXF4,TS,2,128,128,64,2,224415,112.2075,18689.944968027983
MXF4,TS,2,128,128,64,3,256415,85.4717,24536.214910900333
MXF4,TS,2,128,128,64,4,288665,72.1663,29059.990605033094
MXF4,TS,2,128,128,64,5,321540,64.308,32611.059277228334
MXF4,TS,2,128,128,64,6,353540,58.9233,35591.21773559865
MXF4,TS,2,128,128,64,7,386415,55.2021,37990.43876953956
MXF4,TS,2,128,128,64,8,418415,52.3019,40097.051923543884
MXF4,TS,2,128,128,64,9,450290,50.0322,41916.04606633328
MXF4,TS,2,128,128,64,10,482290,48.229,43483.21549275333
MXF4,TS,2,128,256,64,1,224415,224.415,18689.944968027983
MXF4,TS,2,128,256,64,2,288415,144.2075,29085.20014562349
MXF4,TS,2,128,256,64,3,352415,117.4717,35704.80379529708
MXF4,TS,2,128,256,64,4,416665,104.1663,40265.46013441967
MXF4,TS,2,128,256,64,5,481540,96.308,43550.940731818744
MXF4,TS,2,128,256,64,6,545540,90.9233,46130.13386007767
MXF4,TS,2,128,256,64,7,610415,87.2021,48098.65817451644
MXF4,TS,2,128,256,64,8,674415,84.3019,49753.37447910426
MXF4,TS,2,128,256,64,9,738290,82.0322,51129.970913860656
MXF4,TS,2,128,256,64,10,802290,80.229,52279.150930461554
MXF4,TS,2,256,64,64,1,184415,184.415,11371.91660114416
MXF4,TS,2,256,64,64,2,216415,108.2075,19380.83774230067
MXF4,TS,2,256,64,64,3,248415,82.805,25326.393333735883
MXF4,TS,2,256,64,64,4,280665,70.1663,29888.308204935984
MXF4,TS,2,256,64,64,5,313540,62.708,33443.13325253556
MXF4,TS,2,256,64,64,6,345540,57.59,36415.21097412745
MXF4,TS,2,256,64,64,7,378415,54.0593,38793.547086255276
MXF4,TS,2,256,64,64,8,410415,51.3019,40878.64192164422
MXF4,TS,2,256,64,64,9,442290,49.1433,42674.22008697014
MXF4,TS,2,256,64,64,10,474290,47.429,44216.66069282506
MXF4,TS,2,256,80,64,1,192415,192.415,13623.8858716836
MXF4,TS,2,256,80,64,2,232415,116.2075,22558.268614332123
MXF4,TS,2,256,80,64,3,272415,90.805,28868.894884642916
MXF4,TS,2,256,80,64,4,312665,78.1663,33536.703157242955
MXF4,TS,2,256,80,64,5,353540,70.708,37074.164168128074
MXF4,TS,2,256,80,64,6,393540,65.59,39967.06815063272
MXF4,TS,2,256,80,64,7,434415,62.0593,42240.888956208015
MXF4,TS,2,256,80,64,8,474415,59.3019,44204.991745627034
MXF4,TS,2,256,80,64,9,514290,57.1433,45874.84446995536
MXF4,TS,2,256,80,64,10,554290,55.429,47293.65494596691
MXF4,TS,2,256,96,64,1,200415,200.415,15696.070653394208
MXF4,TS,2,256,96,64,2,248415,124.2075,25326.393333735887
MXF4,TS,2,256,96,64,3,296415,98.805,31837.741005009866
MXF4,TS,2,256,96,64,4,344665,86.1663,36507.63697640492
MXF4,TS,2,256,96,64,5,393540,78.708,39967.06815063272
MXF4,TS,2,256,96,64,6,441540,73.59,42746.67753770893
MXF4,TS,2,256,96,64,7,490415,70.0593,44900.93392311942
MXF4,TS,2,256,96,64,8,538415,67.3019,46740.5526441304
MXF4,TS,2,256,96,64,9,586290,65.1433,48289.35592762418
MXF4,TS,2,256,96,64,10,634290,63.429,49594.475713001935
MXF4,TS,2,256,112,64,1,208415,208.415,17609.174003790515
MXF4,TS,2,256,112,64,2,264415,132.2075,27759.51439971257
MXF4,TS,2,256,112,64,3,320415,106.805,34361.836992650155
MXF4,TS,2,256,112,64,4,376665,94.1663,38973.77299522228
MXF4,TS,2,256,112,64,5,433540,86.708,42326.15214282419
MXF4,TS,2,256,112,64,6,489540,81.59,44981.19867630837
MXF4,TS,2,256,112,64,7,546415,78.0593,47015.7431593673
MXF4,TS,2,256,112,64,8,602415,75.3019,48737.36253666906
MXF4,TS,2,256,112,64,9,658290,73.1433,50175.696201839404
MXF4,TS,2,256,112,64,10,714290,71.429,51379.915720505676
MXF4,TS,2,256,128,64,1,216415,216.415,19380.83774230067
MXF4,TS,2,256,128,64,2,280415,140.2075,29914.976017688066
MXF4,TS,2,256,128,64,3,344415,114.805,36534.15791995122
MXF4,TS,2,256,128,64,4,408665,102.1663,41053.693830548815
MXF4,TS,2,256,128,64,5,473540,94.708,44286.691726147736
MXF4,TS,2,256,128,64,6,537540,89.59,46816.65364437995
MXF4,TS,2,256,128,64,7,602415,86.0593,48737.3706269979
MXF4,TS,2,256,128,64,8,666415,83.3019,50350.64026150664
MXF4,TS,2,256,128,64,9,730290,81.1433,51690.08408580869
MXF4,TS,2,256,128,64,10,794290,79.429,52805.70068866535
MXF4,TS,2,256,256,64,1,282415,282.415,29703.124834020855
MXF4,TS,2,256,256,64,2,410415,205.2075,40878.66184228159
MXF4,TS,2,256,256,64,3,538415,179.4717,46740.56132526744
MXF4,TS,2,256,256,64,4,666665,166.6662,50331.788929009
MXF4,TS,2,256,256,64,5,795540,159.108,52722.729215375715
MXF4,TS,2,256,256,64,6,923540,153.9233,54498.6236651631
MXF4,TS,2,256,256,64,7,1052415,150.345,55795.723170042234
MXF4,TS,2,256,256,64,8,1180415,147.5519,56851.91447890539
MXF4,TS,2,256,256,64,9,1308290,145.3656,57706.96781081631
MXF4,TS,2,256,256,64,10,1436290,143.629,58404.69543058854
